mysql> SELECT * FROM record WHERE sensordata < 10;
+----------+------------+----------+---------------------+
| recordID | sensorData | sensorID | timestamp           |
|     1324 |          9 | X0p7OV   | 2023-12-12 10:55:57 |
|     1329 |          6 | h1zH6y   | 2023-12-12 10:55:57 |
|     1333 |          6 | kPSrFi   | 2023-12-12 10:55:57 |
|     1343 |          0 | 3fmB7P   | 2023-12-12 10:55:57 |
|     1347 |          5 | OzOGC0   | 2023-12-12 10:55:58 |
|     1353 |          7 | EaRQI4   | 2023-12-12 10:55:58 |
|     1364 |          4 | uVcYWc   | 2023-12-12 10:55:59 |
|     1375 |          4 | 7NArOy   | 2023-12-12 10:55:59 |
|     1389 |          4 | wl2Shd   | 2023-12-12 10:56:00 |
|     1390 |          3 | F1pVB7   | 2023-12-12 10:56:00 |
|     1396 |          4 | VB8pUV   | 2023-12-12 10:56:00 |
|     1401 |          9 | nMB8Cf   | 2023-12-12 10:56:00 |
|     1403 |          5 | Nj4AHg   | 2023-12-12 10:56:00 |
|     1413 |          6 | 3tR4Mh   | 2023-12-12 10:56:01 |
|     1422 |          4 | ii19y0   | 2023-12-12 10:56:01 |
|     1424 |          6 | 0Mz3Ej   | 2023-12-12 10:56:02 |
|     1430 |          5 | O1pPZZ   | 2023-12-12 10:56:02 |
|     1436 |          7 | oXiNVZ   | 2023-12-12 10:56:02 |
|     1455 |          2 | L7WYs5   | 2023-12-12 10:56:03 |
|     1456 |          1 | SQvvxl   | 2023-12-12 10:56:03 |
|     1465 |          2 | f8Qvz1   | 2023-12-12 10:56:04 |
|     1472 |          3 | VFfFef   | 2023-12-12 10:56:04 |
|     1476 |          9 | e48Xxc   | 2023-12-12 10:56:04 |
|     1481 |          0 | gohHtX   | 2023-12-12 10:56:04 |
|     1497 |          2 | GqJFx5   | 2023-12-12 10:56:05 |
|     1503 |          9 | 2FWihU   | 2023-12-12 10:56:06 |
|     1515 |          4 | QbDRhE   | 2023-12-12 10:56:06 |
|     1549 |          4 | jpVH7y   | 2023-12-12 10:56:08 |
|     1552 |          6 | 9oOJmw   | 2023-12-12 10:56:08 |
|     1556 |          9 | QEWNRA   | 2023-12-12 10:56:08 |
|     1563 |          1 | l1FGWA   | 2023-12-12 10:56:09 |
|     1564 |          6 | YtyTxV   | 2023-12-12 10:56:09 |
|     1580 |          6 | HDWKMR   | 2023-12-12 10:56:09 |
|     1592 |          4 | 03liuB   | 2023-12-12 10:56:10 |
|     1603 |          6 | fuejyU   | 2023-12-12 10:56:11 |
|     1606 |          5 | wQeqyE   | 2023-12-12 10:56:11 |
|     1607 |          7 | U66Zqa   | 2023-12-12 10:56:11 |
|     1608 |          8 | PS9wGr   | 2023-12-12 10:56:11 |
|     1611 |          8 | 9DJSzD   | 2023-12-12 10:56:11 |
|     1612 |          7 | NBCsjz   | 2023-12-12 10:56:11 |
|     1619 |          6 | KQWU3S   | 2023-12-12 10:56:11 |
|     1620 |          4 | JmUMhg   | 2023-12-12 10:56:11 |
|     1631 |          3 | OGufJF   | 2023-12-12 10:56:12 |
|     1633 |          9 | PYwYxi   | 2023-12-12 10:56:12 |
|     1635 |          5 | Y0sAwL   | 2023-12-12 10:56:12 |
|     1645 |          7 | vRlj7L   | 2023-12-12 10:56:13 |
|     1663 |          4 | 4X9IT3   | 2023-12-12 10:56:14 |
|     1673 |          7 | 4wK53Y   | 2023-12-12 10:56:14 |
|     1674 |          0 | dwam2J   | 2023-12-12 10:56:14 |
|     1691 |          7 | t09DAW   | 2023-12-12 10:56:15 |
|     1723 |          4 | xl7e1o   | 2023-12-12 10:56:17 |
|     1731 |          0 | Kc9ILb   | 2023-12-12 10:56:17 |
|     1744 |          5 | cZwRkd   | 2023-12-12 10:56:18 |
|     1745 |          0 | p7ZguF   | 2023-12-12 10:56:18 |
|     1752 |          1 | zPK9XS   | 2023-12-12 10:56:18 |
|     1757 |          7 | o775hW   | 2023-12-12 10:56:18 |
|     1772 |          9 | FNhxzq   | 2023-12-12 10:56:19 |
|     1785 |          4 | fuTvch   | 2023-12-12 10:56:20 |
|     1795 |          0 | DLg026   | 2023-12-12 10:56:20 |
|     1813 |          4 | WzAyEo   | 2023-12-12 10:56:21 |
|     1814 |          9 | 5fhNVa   | 2023-12-12 10:56:21 |
|     1824 |          4 | vBXDr2   | 2023-12-12 10:56:22 |
|     1827 |          0 | e63A8B   | 2023-12-12 10:56:22 |
|     1837 |          0 | 0O8Ded   | 2023-12-12 10:56:22 |
|     1843 |          8 | PhgpaX   | 2023-12-12 10:56:23 |
|     1853 |          8 | 9lixOQ   | 2023-12-12 10:56:23 |
|     1862 |          5 | NUTbfT   | 2023-12-12 10:56:24 |
|     1867 |          8 | C76NTS   | 2023-12-12 10:56:24 |
|     1872 |          1 | nSbqFW   | 2023-12-12 10:56:24 |
|     1876 |          0 | ifxwWy   | 2023-12-12 10:56:24 |
|     1878 |          5 | zrjeCn   | 2023-12-12 10:56:24 |
|     1879 |          4 | cb3Pj4   | 2023-12-12 10:56:25 |
|     1885 |          9 | o0N9lz   | 2023-12-12 10:56:25 |
|     1909 |          4 | PNXWxf   | 2023-12-12 10:56:26 |
|     1913 |          1 | u669HR   | 2023-12-12 10:56:26 |
|     1929 |          6 | fI8f7A   | 2023-12-12 10:56:27 |
|     1955 |          2 | sDdjhn   | 2023-12-12 10:56:28 |
|     1957 |          9 | iZcW0K   | 2023-12-12 10:56:28 |
|     1966 |          1 | KRn1JO   | 2023-12-12 10:56:29 |
|     1978 |          9 | xW1Ln0   | 2023-12-12 10:56:29 |
|     1991 |          2 | B8aYVo   | 2023-12-12 10:56:30 |
|     1993 |          8 | eRJ13u   | 2023-12-12 10:56:30 |
|     2010 |          0 | BFQmPu   | 2023-12-12 10:56:31 |
|     2022 |          3 | fXs9xQ   | 2023-12-12 10:56:32 |
|     2023 |          7 | o5T1Tk   | 2023-12-12 10:56:32 |
|     2026 |          0 | 5yP9j6   | 2023-12-12 10:56:32 |
|     2033 |          8 | 7hea68   | 2023-12-12 10:56:32 |
|     2059 |          4 | maIXBo   | 2023-12-12 10:56:34 |
|     2061 |          5 | 67F4kh   | 2023-12-12 10:56:34 |
|     2065 |          1 | dvC7s7   | 2023-12-12 10:56:34 |
|     2074 |          0 | RLTjXt   | 2023-12-12 10:56:34 |
|     2076 |          5 | 9q2lST   | 2023-12-12 10:56:34 |
|     2087 |          7 | JoaWUL   | 2023-12-12 10:56:35 |
|     2106 |          0 | p8ES3Z   | 2023-12-12 10:56:36 |
|     2110 |          4 | jOfzMJ   | 2023-12-12 10:56:36 |
|     2133 |          4 | c3QOkU   | 2023-12-12 10:56:37 |
|     2135 |          5 | 7cGEqn   | 2023-12-12 10:56:37 |
|     2149 |          0 | 07lNh9   | 2023-12-12 10:56:38 |
|     2157 |          1 | NYA2gB   | 2023-12-12 10:56:39 |
|     2161 |          2 | 995KWv   | 2023-12-12 10:56:39 |
|     2162 |          0 | 2Wzmye   | 2023-12-12 10:56:39 |
|     2166 |          1 | AoBqbY   | 2023-12-12 10:56:39 |
|     2169 |          4 | yEm0jj   | 2023-12-12 10:56:39 |
|     2174 |          2 | pbsbeG   | 2023-12-12 10:56:39 |
|     2175 |          6 | vmNLQF   | 2023-12-12 10:56:39 |
|     2208 |          2 | NVLj8a   | 2023-12-12 10:56:41 |
|     2222 |          4 | DOvVlL   | 2023-12-12 10:56:42 |
|     2223 |          8 | 6wVm0q   | 2023-12-12 10:56:42 |
|     2224 |          2 | zWopne   | 2023-12-12 10:56:42 |
|     2231 |          3 | eIVfJ8   | 2023-12-12 10:56:42 |
|     2238 |          4 | DYlTyh   | 2023-12-12 10:56:43 |
|     2239 |          5 | a9724V   | 2023-12-12 10:56:43 |
|     2242 |          8 | zeA33L   | 2023-12-12 10:56:43 |
|     2257 |          5 | KawZzu   | 2023-12-12 10:56:44 |
|     2267 |          2 | jBg4Lk   | 2023-12-12 10:56:44 |
|     2299 |          7 | 8zTc9R   | 2023-12-12 10:56:46 |
|     2306 |          9 | qN6lLG   | 2023-12-12 10:56:46 |
|     2329 |          6 | qzU5pk   | 2023-12-12 10:56:47 |
|     2342 |          1 | qnZyPU   | 2023-12-12 10:56:48 |
|     2344 |          4 | biuefF   | 2023-12-12 10:56:48 |
|     2346 |          9 | 61wmcl   | 2023-12-12 10:56:48 |
|     2350 |          5 | QfIK44   | 2023-12-12 10:56:48 |
|     2353 |          3 | Y0gDsj   | 2023-12-12 10:56:48 |
|     2382 |          8 | HeGPUe   | 2023-12-12 10:56:50 |
|     2388 |          4 | pkJiIO   | 2023-12-12 10:56:50 |
|     2401 |          4 | XwiYkS   | 2023-12-12 10:56:51 |
|     2409 |          7 | WqDUUb   | 2023-12-12 10:56:51 |
|     2414 |          4 | fqqO8v   | 2023-12-12 10:56:51 |
|     2422 |          3 | 5rpwg1   | 2023-12-12 10:56:52 |
|     2425 |          1 | i8B3Xv   | 2023-12-12 10:56:52 |
|     2470 |          1 | KWoCZf   | 2023-12-12 10:56:54 |
|     2471 |          0 | NhrTAJ   | 2023-12-12 10:56:54 |
|     2476 |          7 | EksriG   | 2023-12-12 10:56:55 |
|     2479 |          3 | jEkJBE   | 2023-12-12 10:56:55 |
|     2493 |          4 | DG8cve   | 2023-12-12 10:56:55 |
|     2495 |          0 | ZQEoRD   | 2023-12-12 10:56:56 |
|     2498 |          8 | b4sOIg   | 2023-12-12 10:56:56 |
|     2516 |          7 | 4ohVWl   | 2023-12-12 10:56:57 |
|     2522 |          2 | eMtZTE   | 2023-12-12 10:56:57 |
|     2524 |          2 | srxP0i   | 2023-12-12 10:56:57 |
|     2526 |          8 | 8EIah1   | 2023-12-12 10:56:57 |
|     2528 |          1 | NZv5eT   | 2023-12-12 10:56:57 |
|     2530 |          7 | 1wDX0b   | 2023-12-12 10:56:57 |
|     2540 |          9 | o3uQuN   | 2023-12-12 10:56:58 |
|     2546 |          9 | ki0a9z   | 2023-12-12 10:56:58 |
|     2549 |          9 | EO3ZNN   | 2023-12-12 10:56:58 |
|     2576 |          7 | JesNUw   | 2023-12-12 10:57:00 |
|     2601 |          7 | dSR4Cx   | 2023-12-12 10:57:01 |
|     2612 |          7 | PZWCoO   | 2023-12-12 10:57:01 |
|     2613 |          1 | PyKpFw   | 2023-12-12 10:57:02 |
|     2614 |          7 | zYb0Ni   | 2023-12-12 10:57:02 |
|     2631 |          4 | ZXpHww   | 2023-12-12 10:57:02 |
|     2641 |          0 | FPLigH   | 2023-12-12 10:57:03 |
|     2647 |          5 | aeK2Yr   | 2023-12-12 10:57:03 |
|     2653 |          2 | rsgDO2   | 2023-12-12 10:57:04 |
|     2655 |          7 | XfEBDO   | 2023-12-12 10:57:04 |
|     2666 |          4 | 3m45zA   | 2023-12-12 10:57:04 |
|     2682 |          9 | pVF6bw   | 2023-12-12 10:57:05 |
|     2690 |          3 | GaRYay   | 2023-12-12 10:57:05 |
|     2696 |          4 | jI8IrZ   | 2023-12-12 10:57:06 |
|     2733 |          7 | vQNiUE   | 2023-12-12 10:57:08 |
|     2744 |          5 | 0OilNG   | 2023-12-12 10:57:08 |
|     2746 |          9 | Ms4ajG   | 2023-12-12 10:57:08 |
|     2777 |          3 | 9WVNMT   | 2023-12-12 10:57:10 |
|     2781 |          3 | mvIjht   | 2023-12-12 10:57:10 |
|     2784 |          5 | 4r997Z   | 2023-12-12 10:57:10 |
|     2788 |          4 | Ub3Ms0   | 2023-12-12 10:57:10 |
|     2800 |          6 | LmojDU   | 2023-12-12 10:57:11 |
|     2804 |          7 | 9ulLGx   | 2023-12-12 10:57:11 |
|     2805 |          8 | 8hRIdD   | 2023-12-12 10:57:11 |
|     2812 |          7 | UT1hBa   | 2023-12-12 10:57:12 |
|     2828 |          6 | KmWamc   | 2023-12-12 10:57:12 |
|     2845 |          9 | 64e5nj   | 2023-12-12 10:57:13 |
|     2862 |          2 | VAfzD0   | 2023-12-12 10:57:14 |
|     2873 |          5 | Y9D2fA   | 2023-12-12 10:57:15 |
|     2878 |          8 | S9pkAr   | 2023-12-12 10:57:15 |
|     2881 |          7 | spd25i   | 2023-12-12 10:57:15 |
|     2892 |          9 | JSrhAR   | 2023-12-12 10:57:16 |
|     2902 |          0 | QgmMYa   | 2023-12-12 10:57:16 |
|     2911 |          7 | HRNpX8   | 2023-12-12 10:57:17 |
|     2918 |          9 | 4sA19o   | 2023-12-12 10:57:17 |
|     2919 |          0 | FP7MOo   | 2023-12-12 10:57:17 |
|     2922 |          2 | gK3a2r   | 2023-12-12 10:57:17 |
|     2925 |          9 | TUsx0v   | 2023-12-12 10:57:17 |
|     2930 |          4 | 4hXmR5   | 2023-12-12 10:57:17 |
|     2934 |          8 | nDofLc   | 2023-12-12 10:57:18 |
|     2935 |          7 | s51g0Z   | 2023-12-12 10:57:18 |
|     2949 |          5 | tijc57   | 2023-12-12 10:57:18 |
|     2952 |          1 | 6YIhI7   | 2023-12-12 10:57:19 |
|     2962 |          0 | pmdCnz   | 2023-12-12 10:57:19 |
|     2966 |          3 | cqLpAM   | 2023-12-12 10:57:19 |
|     2977 |          5 | N8Gg34   | 2023-12-12 10:57:20 |
|     2983 |          6 | GwHZIt   | 2023-12-12 10:57:20 |
|     3008 |          5 | U6xHbF   | 2023-12-12 10:57:21 |
|     3026 |          8 | nqZZj5   | 2023-12-12 10:57:22 |
|     3030 |          9 | ja1woQ   | 2023-12-12 10:57:23 |
|     3034 |          8 | 8bAf9p   | 2023-12-12 10:57:23 |
|     3052 |          4 | 5q8jVQ   | 2023-12-12 10:57:24 |
|     3057 |          0 | 7ESe5D   | 2023-12-12 10:57:24 |
|     3058 |          5 | KM1sBN   | 2023-12-12 10:57:24 |
|     3059 |          4 | t3jGGS   | 2023-12-12 10:57:24 |
|     3060 |          8 | WyU1wN   | 2023-12-12 10:57:24 |
|     3061 |          9 | ID7E8O   | 2023-12-12 10:57:24 |
|     3068 |          1 | eRFyhy   | 2023-12-12 10:57:24 |
|     3095 |          9 | cFMet7   | 2023-12-12 10:57:26 |
|     3099 |          9 | mMDmhd   | 2023-12-12 10:57:26 |
|     3102 |          8 | twd0CP   | 2023-12-12 10:57:26 |
|     3104 |          1 | gPBFOH   | 2023-12-12 10:57:26 |
|     3109 |          9 | VG2XBC   | 2023-12-12 10:57:27 |
|     3114 |          9 | 1xC7BW   | 2023-12-12 10:57:27 |
|     3115 |          6 | tH0uXX   | 2023-12-12 10:57:27 |
|     3172 |          2 | ZOXkkj   | 2023-12-12 10:57:30 |
|     3178 |          0 | NaiLXE   | 2023-12-12 10:57:30 |
|     3188 |          7 | d2o0rs   | 2023-12-12 10:57:31 |
|     3202 |          9 | klucgA   | 2023-12-12 10:57:31 |
|     3211 |          7 | k5DCh0   | 2023-12-12 10:57:32 |
|     3212 |          0 | fpuhG6   | 2023-12-12 10:57:32 |
|     3223 |          9 | xolEJk   | 2023-12-12 10:57:32 |
|     3224 |          6 | ktr5fG   | 2023-12-12 10:57:32 |
|     3227 |          9 | TRte6E   | 2023-12-12 10:57:32 |
|     3241 |          4 | Oc6I0q   | 2023-12-12 10:57:33 |
|     3247 |          9 | cAnQLM   | 2023-12-12 10:57:33 |
|     3251 |          7 | TGuV6I   | 2023-12-12 10:57:34 |
|     3279 |          2 | 1D5XST   | 2023-12-12 10:57:35 |
|     3280 |          1 | yrERs0   | 2023-12-12 10:57:35 |
|     3283 |          1 | 7HTW9M   | 2023-12-12 10:57:35 |
|     3305 |          3 | OoH4uF   | 2023-12-12 10:57:36 |
|     3310 |          6 | I9AHJq   | 2023-12-12 10:57:37 |
|     3339 |          2 | iWTqgM   | 2023-12-12 10:57:38 |
|     3345 |          8 | 7bGVQg   | 2023-12-12 10:57:38 |
|     3361 |          5 | gGA2vu   | 2023-12-12 10:57:39 |
|     3369 |          6 | yXD3Sz   | 2023-12-12 10:57:40 |
|     3401 |          0 | zTbDqe   | 2023-12-12 10:57:41 |
|     3434 |          5 | vMn7Lr   | 2023-12-12 10:57:43 |
|     3437 |          9 | cqXEUe   | 2023-12-12 10:57:43 |
|     3453 |          6 | nQIzKH   | 2023-12-12 10:57:44 |
|     3459 |          6 | aTHkvb   | 2023-12-12 10:57:44 |
|     3465 |          3 | ixC2IJ   | 2023-12-12 10:57:44 |
|     3468 |          5 | xnBfRl   | 2023-12-12 10:57:45 |
|     3474 |          9 | ZhLUDz   | 2023-12-12 10:57:45 |
|     3479 |          5 | u1wFrd   | 2023-12-12 10:57:45 |
|     3487 |          4 | ysPxl3   | 2023-12-12 10:57:46 |
|     3500 |          5 | BVLEkV   | 2023-12-12 10:57:46 |
|     3505 |          1 | NpYXOD   | 2023-12-12 10:57:46 |
|     3533 |          1 | 05LGZs   | 2023-12-12 10:57:48 |
|     3536 |          0 | CLZQ5I   | 2023-12-12 10:57:48 |
|     3542 |          6 | uCSxjK   | 2023-12-12 10:57:48 |
|     3599 |          5 | CECFmA   | 2023-12-12 10:57:51 |
|     3615 |          0 | 119PHG   | 2023-12-12 10:57:52 |
|     3622 |          2 | rIiqmK   | 2023-12-12 10:57:52 |
|     3633 |          3 | xSDApW   | 2023-12-12 10:57:53 |
|     3636 |          4 | ztzh28   | 2023-12-12 10:57:53 |
|     3645 |          6 | ji3AuV   | 2023-12-12 10:57:54 |
|     3646 |          9 | AWVgFO   | 2023-12-12 10:57:54 |
|     3657 |          3 | Q2wVBO   | 2023-12-12 10:57:54 |
|     3659 |          6 | L8Xqno   | 2023-12-12 10:57:54 |
|     3693 |          1 | VltSmO   | 2023-12-12 10:57:56 |
|     3718 |          1 | 75Ysos   | 2023-12-12 10:57:57 |
|     3730 |          4 | bwQYCj   | 2023-12-12 10:57:58 |
|     3732 |          6 | Qn5kgz   | 2023-12-12 10:57:58 |
|     3742 |          8 | EKxsX5   | 2023-12-12 10:57:58 |
|     3771 |          5 | LbORLT   | 2023-12-12 10:58:00 |
|     3782 |          9 | g48ufB   | 2023-12-12 10:58:00 |
|     3784 |          1 | hIrXgW   | 2023-12-12 10:58:01 |
|     3789 |          5 | w7p4P1   | 2023-12-12 10:58:01 |
|     3792 |          1 | zlJz2D   | 2023-12-12 10:58:01 |
|     3793 |          5 | kOxGJM   | 2023-12-12 10:58:01 |
|     3794 |          2 | mBsNwd   | 2023-12-12 10:58:01 |
|     3803 |          8 | ldqdFY   | 2023-12-12 10:58:02 |
|     3807 |          6 | 2EmbHB   | 2023-12-12 10:58:02 |
|     3824 |          1 | 02nUws   | 2023-12-12 10:58:03 |
|     3828 |          1 | SrvGjI   | 2023-12-12 10:58:03 |
|     3849 |          3 | bWRNSW   | 2023-12-12 10:58:04 |
|     3852 |          2 | CvOJhp   | 2023-12-12 10:58:04 |
|     3863 |          2 | IXcrAT   | 2023-12-12 10:58:05 |
|     3865 |          7 | 0tqwdw   | 2023-12-12 10:58:05 |
|     3884 |          9 | jGX3tI   | 2023-12-12 10:58:06 |
|     3886 |          9 | 8P7DaV   | 2023-12-12 10:58:06 |
|     3890 |          8 | SXiOCf   | 2023-12-12 10:58:06 |
|     3895 |          4 | smZTac   | 2023-12-12 10:58:06 |
|     3909 |          2 | b2IbvR   | 2023-12-12 10:58:07 |
|     3910 |          8 | 6BMCMb   | 2023-12-12 10:58:07 |
|     3912 |          0 | m4PeJr   | 2023-12-12 10:58:07 |
