mysql> SELECT * FROM record WHERE sensorData < 10;
+----------+------------+----------+---------------------+
| recordID | sensorData | sensorID | timestamp           |
|     1711 |          7 | sBfIuD   | 2023-12-12 11:57:38 |
|     1721 |          3 | 23OGDC   | 2023-12-12 11:57:38 |
|     1732 |          0 | qyF5jg   | 2023-12-12 11:57:38 |
|     1747 |          8 | FBq9yu   | 2023-12-12 11:57:39 |
|     1771 |          6 | DxKfaz   | 2023-12-12 11:57:39 |
|     1772 |          5 | 6igBiJ   | 2023-12-12 11:57:39 |
|     1780 |          8 | CyFpxt   | 2023-12-12 11:57:40 |
|     1803 |          3 | hZDMwJ   | 2023-12-12 11:57:40 |
|     1804 |          2 | gjTOvQ   | 2023-12-12 11:57:40 |
|     1805 |          7 | h8F9UI   | 2023-12-12 11:57:40 |
|     1811 |          8 | opDE3n   | 2023-12-12 11:57:40 |
|     1822 |          4 | BAmmv2   | 2023-12-12 11:57:41 |
|     1827 |          2 | Taakyh   | 2023-12-12 11:57:41 |
|     1843 |          9 | MeDNoF   | 2023-12-12 11:57:41 |
|     1846 |          6 | yxODmN   | 2023-12-12 11:57:41 |
|     1847 |          5 | hvzUx2   | 2023-12-12 11:57:41 |
|     1850 |          7 | Cos0J6   | 2023-12-12 11:57:41 |
|     1862 |          9 | yzGqOh   | 2023-12-12 11:57:42 |
|     1865 |          5 | awRRtL   | 2023-12-12 11:57:42 |
|     1875 |          0 | LWJlaI   | 2023-12-12 11:57:42 |
|     1908 |          4 | U4jd3v   | 2023-12-12 11:57:43 |
|     1925 |          3 | UOUwdG   | 2023-12-12 11:57:43 |
|     1933 |          4 | Cf94Jb   | 2023-12-12 11:57:44 |
|     1935 |          5 | jjhm7s   | 2023-12-12 11:57:44 |
|     1939 |          3 | AVkH4r   | 2023-12-12 11:57:44 |
|     1940 |          3 | ZJ4GYo   | 2023-12-12 11:57:44 |
|     1943 |          3 | rraPak   | 2023-12-12 11:57:44 |
|     1960 |          7 | wIWBs9   | 2023-12-12 11:57:44 |
|     1963 |          9 | j3ctwU   | 2023-12-12 11:57:44 |
|     1969 |          4 | nZz15U   | 2023-12-12 11:57:44 |
|     1998 |          4 | FDmbtS   | 2023-12-12 11:57:45 |
|     2006 |          1 | sMiWU5   | 2023-12-12 11:57:45 |
|     2041 |          6 | n9AA0v   | 2023-12-12 11:57:46 |
|     2044 |          4 | gNVJkJ   | 2023-12-12 11:57:46 |
|     2046 |          9 | qgRLwm   | 2023-12-12 11:57:46 |
|     2051 |          1 | rBXwZo   | 2023-12-12 11:57:47 |
|     2057 |          8 | i6vJG9   | 2023-12-12 11:57:47 |
|     2093 |          1 | TtYWeo   | 2023-12-12 11:57:48 |
|     2096 |          1 | uoguxh   | 2023-12-12 11:57:48 |
|     2104 |          5 | rHGB7Z   | 2023-12-12 11:57:48 |
|     2118 |          7 | Pywljv   | 2023-12-12 11:57:48 |
|     2126 |          3 | HEsOnO   | 2023-12-12 11:57:48 |
|     2142 |          8 | kH1W3j   | 2023-12-12 11:57:49 |
|     2159 |          3 | d44B9E   | 2023-12-12 11:57:49 |
|     2162 |          1 | VMB2T0   | 2023-12-12 11:57:49 |
|     2165 |          3 | ReAEdm   | 2023-12-12 11:57:49 |
|     2167 |          9 | qKkuuf   | 2023-12-12 11:57:50 |
|     2185 |          3 | f6UUGT   | 2023-12-12 11:57:50 |
|     2193 |          2 | eJNNBg   | 2023-12-12 11:57:50 |
|     2197 |          0 | Ng0PPB   | 2023-12-12 11:57:50 |
|     2202 |          0 | VVqZrZ   | 2023-12-12 11:57:50 |
|     2212 |          6 | 5x89wC   | 2023-12-12 11:57:51 |
|     2253 |          1 | Pr3cmZ   | 2023-12-12 11:57:52 |
|     2271 |          8 | TCwDbc   | 2023-12-12 11:57:52 |
|     2272 |          4 | 0VarE7   | 2023-12-12 11:57:52 |
|     2275 |          7 | HO3req   | 2023-12-12 11:57:52 |
|     2276 |          8 | dsL4bL   | 2023-12-12 11:57:52 |
|     2279 |          8 | kZrQBi   | 2023-12-12 11:57:52 |
|     2284 |          5 | SfUlDy   | 2023-12-12 11:57:53 |
|     2287 |          5 | 7hH8Jo   | 2023-12-12 11:57:53 |
|     2306 |          8 | RNDETC   | 2023-12-12 11:57:53 |
|     2307 |          5 | a0fxoN   | 2023-12-12 11:57:53 |
|     2313 |          0 | 8Fhmbr   | 2023-12-12 11:57:53 |
|     2314 |          4 | tBwwS5   | 2023-12-12 11:57:53 |
|     2325 |          2 | LXBhAH   | 2023-12-12 11:57:54 |
|     2331 |          2 | 4e3JBO   | 2023-12-12 11:57:54 |
|     2333 |          9 | Br9iBK   | 2023-12-12 11:57:54 |
|     2335 |          9 | HbEzdv   | 2023-12-12 11:57:54 |
|     2336 |          6 | Caw3SA   | 2023-12-12 11:57:54 |
|     2337 |          7 | irEHIB   | 2023-12-12 11:57:54 |
|     2339 |          7 | SmBpl3   | 2023-12-12 11:57:54 |
|     2355 |          9 | GK0TH6   | 2023-12-12 11:57:54 |
|     2373 |          2 | VIc8Fb   | 2023-12-12 11:57:55 |
|     2378 |          2 | qJt7Go   | 2023-12-12 11:57:55 |
|     2383 |          1 | h4dMB0   | 2023-12-12 11:57:55 |
|     2384 |          8 | GxOh41   | 2023-12-12 11:57:55 |
|     2407 |          4 | iL3kVH   | 2023-12-12 11:57:56 |
|     2430 |          5 | 3dGhpW   | 2023-12-12 11:57:56 |
|     2433 |          9 | t3GBgl   | 2023-12-12 11:57:56 |
|     2448 |          8 | Z0l5Ve   | 2023-12-12 11:57:57 |
|     2452 |          9 | fhN28Y   | 2023-12-12 11:57:57 |
|     2477 |          1 | hp8oVt   | 2023-12-12 11:57:57 |
|     2484 |          7 | udX3qB   | 2023-12-12 11:57:58 |
|     2488 |          6 | ks9EtU   | 2023-12-12 11:57:58 |
|     2513 |          5 | TPOUEj   | 2023-12-12 11:57:58 |
|     2521 |          0 | B0vAsl   | 2023-12-12 11:57:59 |
|     2532 |          9 | tEHpjN   | 2023-12-12 11:57:59 |
|     2544 |          4 | IgMtAf   | 2023-12-12 11:57:59 |
|     2560 |          6 | uZNhFk   | 2023-12-12 11:58:00 |
|     2571 |          0 | 4hZPpU   | 2023-12-12 11:58:00 |
|     2576 |          2 | oVLIxy   | 2023-12-12 11:58:00 |
|     2592 |          9 | Ya7BG2   | 2023-12-12 11:58:00 |
|     2598 |          5 | QaYCmY   | 2023-12-12 11:58:00 |
|     2605 |          1 | fNw0kS   | 2023-12-12 11:58:01 |
|     2616 |          2 | hpuuao   | 2023-12-12 11:58:01 |
|     2636 |          3 | ZzpouA   | 2023-12-12 11:58:01 |
|     2651 |          9 | O3Zn9J   | 2023-12-12 11:58:02 |
|     2669 |          6 | ZKoyAE   | 2023-12-12 11:58:02 |
|     2690 |          9 | RantQ9   | 2023-12-12 11:58:03 |
|     2691 |          9 | kiKDJV   | 2023-12-12 11:58:03 |
|     2698 |          3 | 5twj43   | 2023-12-12 11:58:03 |
|     2705 |          8 | CvQmAa   | 2023-12-12 11:58:03 |
|     2713 |          9 | zqKgk2   | 2023-12-12 11:58:03 |
|     2731 |          2 | HA17Wc   | 2023-12-12 11:58:04 |
|     2748 |          7 | 9mkk6K   | 2023-12-12 11:58:04 |
|     2763 |          8 | Q0uJXa   | 2023-12-12 11:58:05 |
|     2769 |          2 | ggBBSS   | 2023-12-12 11:58:05 |
|     2789 |          7 | xvTBef   | 2023-12-12 11:58:05 |
|     2800 |          4 | zRIrVu   | 2023-12-12 11:58:06 |
|     2807 |          3 | IIN6V8   | 2023-12-12 11:58:06 |
|     2811 |          3 | fUpMt2   | 2023-12-12 11:58:06 |
|     2813 |          8 | StwFIc   | 2023-12-12 11:58:06 |
|     2816 |          0 | tE6tss   | 2023-12-12 11:58:06 |
|     2822 |          5 | SEfoTx   | 2023-12-12 11:58:06 |
|     2872 |          6 | gxOZKA   | 2023-12-12 11:58:07 |
|     2889 |          0 | WEJWg0   | 2023-12-12 11:58:08 |
|     2906 |          2 | 9DwTdp   | 2023-12-12 11:58:08 |
|     2910 |          6 | KxwHYT   | 2023-12-12 11:58:08 |
|     2917 |          2 | wmhYrk   | 2023-12-12 11:58:09 |
|     2932 |          1 | CtrSi7   | 2023-12-12 11:58:09 |
|     2933 |          8 | Nqgdq0   | 2023-12-12 11:58:09 |
|     2936 |          7 | ShLkA0   | 2023-12-12 11:58:09 |
|     2939 |          3 | GNhPjW   | 2023-12-12 11:58:09 |
|     2952 |          0 | oBOqZL   | 2023-12-12 11:58:09 |
|     2956 |          7 | bQxnfb   | 2023-12-12 11:58:10 |
|     2957 |          9 | 4L1bWt   | 2023-12-12 11:58:10 |
|     2959 |          8 | U3cGqL   | 2023-12-12 11:58:10 |
|     2975 |          1 | iEsU6K   | 2023-12-12 11:58:10 |
|     2993 |          3 | 5wqnpz   | 2023-12-12 11:58:11 |
|     3011 |          9 | 02d9xt   | 2023-12-12 11:58:11 |
|     3028 |          1 | vAuGcS   | 2023-12-12 11:58:11 |
|     3030 |          2 | LPWNc7   | 2023-12-12 11:58:11 |
|     3037 |          1 | mxmI34   | 2023-12-12 11:58:12 |
|     3047 |          2 | czcg9P   | 2023-12-12 11:58:12 |
|     3053 |          1 | pn2Qh4   | 2023-12-12 11:58:12 |
|     3086 |          5 | 8IPKhb   | 2023-12-12 11:58:13 |
|     3087 |          2 | hZyS8F   | 2023-12-12 11:58:13 |
|     3102 |          9 | drgq5w   | 2023-12-12 11:58:13 |
|     3130 |          3 | J1PyMx   | 2023-12-12 11:58:14 |
|     3131 |          0 | RJfd1n   | 2023-12-12 11:58:14 |
|     3149 |          9 | xuj3xC   | 2023-12-12 11:58:15 |
|     3159 |          5 | FYhWkH   | 2023-12-12 11:58:15 |
|     3170 |          5 | lyyyK1   | 2023-12-12 11:58:15 |
|     3174 |          7 | hUysjU   | 2023-12-12 11:58:15 |
|     3177 |          5 | HTHnhx   | 2023-12-12 11:58:15 |
|     3179 |          8 | VuPC4i   | 2023-12-12 11:58:15 |
|     3187 |          7 | i9iT6o   | 2023-12-12 11:58:15 |
|     3205 |          2 | KeFmlq   | 2023-12-12 11:58:16 |
|     3210 |          7 | EBGf3i   | 2023-12-12 11:58:16 |
|     3212 |          9 | ocpV57   | 2023-12-12 11:58:16 |
|     3231 |          5 | DZJwua   | 2023-12-12 11:58:17 |
|     3268 |          7 | AfRxJr   | 2023-12-12 11:58:18 |
|     3273 |          7 | vJ23zo   | 2023-12-12 11:58:18 |
|     3284 |          2 | E32qyb   | 2023-12-12 11:58:18 |
|     3291 |          1 | 2XpaLc   | 2023-12-12 11:58:18 |
|     3293 |          3 | hCkrfy   | 2023-12-12 11:58:18 |
|     3327 |          1 | y5bQb7   | 2023-12-12 11:58:19 |
|     3337 |          9 | g3KVmC   | 2023-12-12 11:58:19 |
|     3339 |          1 | W9pn10   | 2023-12-12 11:58:19 |
|     3358 |          9 | SPxDpJ   | 2023-12-12 11:58:20 |
|     3385 |          7 | OseLgu   | 2023-12-12 11:58:21 |
|     3402 |          0 | F3GjlG   | 2023-12-12 11:58:21 |
|     3410 |          4 | GdCR4n   | 2023-12-12 11:58:21 |
|     3416 |          2 | ceEht4   | 2023-12-12 11:58:21 |
|     3436 |          8 | cwNk46   | 2023-12-12 11:58:22 |
|     3456 |          4 | EpoSpX   | 2023-12-12 11:58:22 |
|     3473 |          8 | jnRMcw   | 2023-12-12 11:58:23 |
|     3479 |          9 | IOJXPI   | 2023-12-12 11:58:23 |
|     3483 |          9 | bg0HSz   | 2023-12-12 11:58:23 |
|     3488 |          4 | Qsydlt   | 2023-12-12 11:58:23 |
|     3514 |          3 | VfqHMQ   | 2023-12-12 11:58:24 |
|     3520 |          3 | uU7teo   | 2023-12-12 11:58:24 |
|     3528 |          0 | OL0fuT   | 2023-12-12 11:58:24 |
|     3538 |          2 | MyiuAA   | 2023-12-12 11:58:24 |
|     3549 |          7 | 3joeky   | 2023-12-12 11:58:25 |
|     3554 |          9 | rt2F5G   | 2023-12-12 11:58:25 |
|     3564 |          4 | seH5Ex   | 2023-12-12 11:58:25 |
|     3585 |          2 | YzgO9J   | 2023-12-12 11:58:26 |
|     3591 |          7 | DClpKz   | 2023-12-12 11:58:26 |
|     3607 |          5 | wsi0SF   | 2023-12-12 11:58:26 |
|     3612 |          6 | 1K1MUI   | 2023-12-12 11:58:26 |
|     3613 |          0 | 4CIMRn   | 2023-12-12 11:58:26 |
|     3660 |          7 | dEzETR   | 2023-12-12 11:58:27 |
|     3661 |          8 | SXiz6q   | 2023-12-12 11:58:28 |
|     3682 |          6 | wyqUBO   | 2023-12-12 11:58:28 |
|     3704 |          4 | VHo3aH   | 2023-12-12 11:58:29 |
|     3717 |          9 | wNIsDA   | 2023-12-12 11:58:29 |
|     3719 |          5 | AYaQiD   | 2023-12-12 11:58:29 |
|     3731 |          2 | GqOzZw   | 2023-12-12 11:58:29 |
|     3756 |          6 | UHyUHL   | 2023-12-12 11:58:30 |
|     3780 |          1 | GoPPNc   | 2023-12-12 11:58:31 |
|     3801 |          1 | DLaBLx   | 2023-12-12 11:58:31 |
|     3819 |          8 | TqV6Jo   | 2023-12-12 11:58:32 |
|     3825 |          5 | XUjMGg   | 2023-12-12 11:58:32 |
|     3832 |          0 | 64nDkE   | 2023-12-12 11:58:32 |
|     3838 |          9 | ZY22cu   | 2023-12-12 11:58:32 |
|     3839 |          8 | j2rbcd   | 2023-12-12 11:58:32 |
|     3843 |          1 | PVBWNR   | 2023-12-12 11:58:32 |
|     3847 |          2 | Qy8ukx   | 2023-12-12 11:58:32 |
|     3851 |          7 | rux8Rt   | 2023-12-12 11:58:32 |
|     3864 |          8 | 93BIlB   | 2023-12-12 11:58:33 |
|     3865 |          3 | AtJrwB   | 2023-12-12 11:58:33 |
|     3869 |          3 | F7B3q8   | 2023-12-12 11:58:33 |
|     3912 |          5 | kP6DgL   | 2023-12-12 11:58:34 |
|     3939 |          4 | Fpp943   | 2023-12-12 11:58:35 |
|     3949 |          9 | rjZHBH   | 2023-12-12 11:58:35 |
|     3966 |          1 | aGXWQ3   | 2023-12-12 11:58:35 |
|     4006 |          6 | hgxhmL   | 2023-12-12 11:58:36 |
|     4024 |          1 | 9STQhl   | 2023-12-12 11:58:37 |
|     4075 |          9 | tgat6G   | 2023-12-12 11:58:38 |
|     4083 |          5 | amPhaD   | 2023-12-12 11:58:38 |
|     4093 |          7 | MO31SZ   | 2023-12-12 11:58:39 |
|     4098 |          4 | A70Xpz   | 2023-12-12 11:58:39 |
|     4111 |          3 | BtdvkS   | 2023-12-12 11:58:39 |
|     4134 |          1 | oiwhJ2   | 2023-12-12 11:58:40 |
|     4137 |          9 | 0nJhVr   | 2023-12-12 11:58:40 |
|     4148 |          3 | jynRUY   | 2023-12-12 11:58:40 |
|     4151 |          6 | OvFXZs   | 2023-12-12 11:58:40 |
|     4161 |          6 | MEFRUj   | 2023-12-12 11:58:40 |
|     4168 |          5 | XYbuPY   | 2023-12-12 11:58:40 |
|     4175 |          8 | G621su   | 2023-12-12 11:58:41 |
|     4195 |          9 | nue7Pl   | 2023-12-12 11:58:41 |
|     4206 |          9 | KUns2K   | 2023-12-12 11:58:41 |
|     4214 |          6 | mb3y1r   | 2023-12-12 11:58:42 |
|     4220 |          4 | dIhXqp   | 2023-12-12 11:58:42 |
|     4234 |          2 | Zmsy8a   | 2023-12-12 11:58:42 |
|     4236 |          8 | wUYNjZ   | 2023-12-12 11:58:42 |
|     4242 |          0 | vLWmN3   | 2023-12-12 11:58:42 |
|     4249 |          7 | LSyKly   | 2023-12-12 11:58:42 |
|     4272 |          9 | CZXui3   | 2023-12-12 11:58:43 |
|     4278 |          5 | 7TKZaJ   | 2023-12-12 11:58:43 |
|     4289 |          3 | Lg2Ixd   | 2023-12-12 11:58:44 |
|     4295 |          9 | QiMzzS   | 2023-12-12 11:58:44 |
|     4307 |          3 | VGmNQE   | 2023-12-12 11:58:44 |
